,x,y,cam
1932,39936,46080,0.2718905
1933,48128,57344,0.23353203
1934,53248,59392,0.2704366
1935,54272,20480,0.25506112
1936,27648,16384,0.300908
1937,72704,30720,0.27929673
1938,87040,32768,0.26154423
1939,27648,53248,0.19220924
1940,69632,45056,0.27109045
1941,69632,56320,0.29807162
1942,33792,41984,0.27889317
1943,33792,52224,0.19891313
1944,24576,43008,0.2575972
1945,75776,50176,0.30148596
1946,70656,38912,0.27737793
1947,8192,30720,0.26580095
1948,33792,39936,0.2547141
1949,54272,57344,0.22464775
1950,71680,45056,0.2684804
1951,39936,51200,0.25213358
1952,37888,53248,0.22541855
1953,88064,34816,0.2627957
1954,76800,26624,0.26701254
1955,81920,46080,0.097439736
1956,24576,45056,0.22337528
1957,37888,11264,0.25161925
1958,43008,27648,0.20029917
1959,60416,48128,0.25999603
1960,23552,38912,0.22654067
1961,37888,38912,0.21705313
1962,74752,45056,0.21013139
1963,74752,52224,0.2766038
1964,34816,46080,0.23168671
1965,53248,28672,0.24960382
1966,30720,54272,0.23236632
1967,65536,49152,0.26946178
1968,22528,25600,0.14446834
1969,38912,22528,0.20203204
1970,51200,16384,0.26801592
1971,39936,59392,0.27214116
1972,84992,46080,0.35432702
1973,44032,28672,0.21804355
1974,64512,58368,0.31447083
1975,80896,35840,0.2868897
1976,33792,23552,0.13060749
1977,18432,41984,0.22890906
1978,21504,50176,0.2201596
1979,33792,27648,0.0717317
1980,81920,27648,0.2737405
1981,74752,59392,0.256374
1982,84992,28672,0.20845483
1983,76800,53248,0.028588092
1984,80896,64512,0.26494297
1985,30720,14336,0.22911246
1986,55296,59392,0.34193596
1987,68608,59392,0.31368336
1988,20480,13312,0.27792856
1989,48128,37888,0.108057715
1990,46080,33792,0.16107018
1991,36864,40960,0.23130503
1992,40960,15360,0.23958133
1993,78848,56320,0.26902333
1994,23552,54272,0.22813831
1995,35840,60416,0.23511171
1996,47104,21504,0.26035604
1997,90112,55296,0.20352773
1998,35840,32768,0.17795226
1999,74752,38912,0.23827386
2000,33792,12288,0.27564248
2001,54272,43008,0.22911496
2002,74752,29696,0.2839001
2003,51200,43008,0.23159313
2004,29696,21504,0.21807699
2005,49152,67584,0.22700475
2006,50176,36864,0.32537922
2007,23552,51200,0.26635876
2008,44032,13312,0.2693019
2009,26624,25600,0.23874472
2010,29696,41984,0.20989878
2011,34816,52224,0.1997826
2012,27648,35840,0.22939809
2013,51200,30720,0.20518576
2014,47104,27648,0.15252046
2015,54272,25600,0.2392137
2016,44032,24576,0.30186102
2017,15360,41984,0.25820372
2018,68608,53248,0.2687485
2019,49152,54272,0.23475377
2020,40960,55296,0.2337034
2021,33792,55296,0.2112795
2022,74752,27648,0.29639098
2023,54272,29696,0.24268971
2024,6144,28672,0.26111552
2025,77824,45056,0.2834829
2026,33792,64512,0.2922983
2027,80896,30720,0.27420133
2028,44032,56320,0.26002136
2029,10240,33792,0.18896957
2030,45056,47104,0.24740553
2031,29696,34816,0.19886412
2032,55296,48128,0.21463513
2033,44032,65536,0.24374616
2034,50176,67584,0.26769862
2035,71680,48128,0.24488917
2036,69632,36864,0.2507237
2037,91136,43008,0.21829394
2038,30720,17408,0.27010766
2039,60416,57344,0.29787084
2040,71680,39936,0.23803976
2041,90112,54272,0.2198803
2042,25600,56320,0.25879654
2043,68608,57344,0.26028696
2044,72704,46080,0.24363315
2045,71680,57344,0.16627865
2046,79872,57344,0.25609544
2047,19456,25600,0.26664114
2048,20480,18432,0.32893074
2049,28672,54272,0.20101403
2050,19456,21504,0.30228767
2051,76800,33792,0.2798156
2052,51200,46080,0.25444183
2053,20480,43008,0.1889739
2054,64512,52224,0.26795694
2055,49152,34816,0.25002295
2056,24576,32768,0.20298798
2057,49152,56320,0.23836951
2058,57344,27648,0.25704095
2059,54272,36864,0.2182683
2060,58368,21504,0.2449377
2061,23552,19456,0.29024112
2062,69632,44032,0.24833646
2063,49152,58368,0.24599715
2064,62464,25600,0.22323172
2065,41984,23552,0.16732132
2066,33792,34816,0.19498068
2067,40960,38912,0.27620408
2068,32768,16384,0.26662108
2069,35840,57344,0.24641041
2070,36864,25600,0.12640657
2071,38912,57344,0.2368331
2072,69632,55296,0.23440428
2073,57344,54272,0.26396456
2074,86016,38912,0.26518393
2075,28672,24576,0.15996432
2076,23552,53248,0.22807038
2077,77824,56320,0.25599784
2078,82944,27648,0.2532297
2079,60416,29696,0.25816262
2080,29696,47104,0.22077684
2081,61440,52224,0.2500144
2082,44032,35840,0.2548571
2083,90112,38912,0.23353167
2084,39936,27648,0.06694928
2085,51200,27648,0.2440269
2086,78848,54272,0.0598779
2087,49152,53248,0.21534625
2088,23552,46080,0.25324687
2089,28672,32768,0.19786254
2090,86016,32768,0.27386424
2091,40960,36864,0.24841817
2092,31744,2048,0.34814298
2093,31744,22528,0.14438061
2094,33792,48128,0.20642741
2095,28672,25600,0.1914893
2096,51200,37888,0.25617525
2097,83968,56320,0.25879833
2098,84992,60416,0.25128573
2099,51200,39936,0.22831976
2100,69632,52224,0.23019922
2101,59392,51200,0.27753875
2102,46080,58368,0.2740103
2103,35840,41984,0.24065936
2104,49152,27648,0.23825212
2105,55296,21504,0.20342572
2106,77824,29696,0.24749279
2107,73728,53248,0.290842
2108,49152,26624,0.23654436
2109,81920,33792,0.25395435
2110,48128,55296,0.20963445
2111,46080,13312,0.28439596
2112,56320,59392,0.33017248
2113,58368,60416,0.30885857
2114,19456,27648,0.20180476
2115,23552,33792,0.22441407
2116,61440,21504,0.25389004
2117,73728,55296,0.14132696
2118,56320,44032,0.22628525
2119,25600,40960,0.28487417
2120,84992,44032,0.31065318
2121,35840,12288,0.2588056
2122,35840,22528,0.18882571
2123,52224,24576,0.22139493
2124,40960,26624,0.096820526
2125,39936,23552,0.14441134
2126,46080,23552,0.26331258
2127,56320,24576,0.26045766
2128,24576,51200,0.2601064
2129,37888,58368,0.23922157
2130,87040,43008,0.20850329
2131,81920,26624,0.2654364
2132,40960,18432,0.24844189
2133,40960,22528,0.18482216
2134,26624,38912,0.3021705
2135,36864,20480,0.2933642
2136,34816,39936,0.2453361
2137,46080,43008,0.28051123
2138,86016,41984,0.22860296
2139,33792,59392,0.23628505
2140,47104,31744,0.14799897
2141,45056,27648,0.06552245
2142,39936,26624,0.07997623
2143,45056,51200,0.22095056
2144,48128,46080,0.15733008
2145,51200,23552,0.25151423
2146,89088,47104,0.25342852
2147,64512,50176,0.27286625
2148,20480,24576,0.25610015
2149,20480,44032,0.18861572
2150,33792,37888,0.2360069
2151,68608,51200,0.25076917
2152,34816,40960,0.25427043
2153,30720,25600,0.12101413
2154,34816,58368,0.25926298
2155,21504,51200,0.21454273
2156,78848,52224,0.0040282067
2157,24576,38912,0.2682123
2158,7168,29696,0.2590678
2159,45056,41984,0.21352291
2160,52224,27648,0.22722133
2161,21504,24576,0.23408034
2162,18432,47104,0.17262118
2163,44032,60416,0.26402357
2164,30720,35840,0.21059807
2165,30720,37888,0.24082942
2166,44032,49152,0.23326579
2167,20480,48128,0.21636485
2168,33792,47104,0.222312
2169,86016,49152,0.2604934
2170,51200,19456,0.24426322
2171,28672,20480,0.23650193
2172,20480,34816,0.30012769
2173,40960,50176,0.2729025
2174,61440,24576,0.23193817
2175,44032,38912,0.13163038
2176,87040,40960,0.22416107
2177,55296,28672,0.24340127
2178,30720,49152,0.22614093
2179,31744,25600,0.10376246
2180,87040,47104,0.24556804
2181,44032,48128,0.2596874
2182,45056,20480,0.27066392
2183,25600,38912,0.30324474
2184,28672,11264,0.2788756
2185,38912,49152,0.22445562
2186,39936,29696,0.078394204
2187,24576,25600,0.17419817
2188,68608,48128,0.279895
2189,53248,61440,0.28543022
2190,28672,49152,0.2118115
2191,58368,61440,0.31287682
2192,71680,29696,0.27099624
2193,35840,39936,0.24262519
2194,53248,43008,0.21659045
2195,26624,51200,0.19282117
2196,53248,18432,0.2343328
2197,16384,29696,0.29304028
2198,16384,23552,0.30999735
2199,87040,37888,0.22534204
2200,31744,52224,0.20688148
2201,49152,66560,0.22007895
2202,38912,59392,0.21478425
2203,89088,52224,0.25904912
2204,7168,32768,0.16761795
2205,68608,45056,0.2694627
2206,16384,28672,0.29308334
2207,37888,51200,0.22608607
2208,50176,49152,0.2889402
2209,52224,54272,0.24621432
2210,75776,53248,0.19133137
2211,28672,56320,0.19251055
2212,39936,55296,0.23870948
2213,78848,51200,0.028278807
2214,19456,24576,0.29086912
2215,54272,55296,0.2609298
2216,90112,33792,0.25369427
2217,22528,15360,0.2952729
2218,32768,20480,0.1595893
2219,49152,63488,0.21909645
2220,36864,29696,0.1624222
2221,65536,51200,0.26169097
2222,40960,45056,0.24383353
2223,59392,55296,0.20027481
2224,43008,41984,0.2407362
2225,82944,47104,0.14141938
2226,40960,63488,0.21877067
2227,79872,40960,0.30529973
2228,24576,47104,0.23308806
2229,76800,46080,0.24868453
2230,66560,45056,0.2661916
2231,37888,49152,0.2374743
2232,43008,17408,0.23267522
2233,7168,28672,0.24646997
2234,76800,36864,0.25813097
2235,21504,21504,0.24623898
2236,38912,13312,0.23136678
2237,32768,41984,0.24676895
2238,30720,44032,0.2577246
2239,62464,55296,0.19275288
2240,51200,64512,0.22225969
2241,54272,49152,0.25773367
2242,71680,33792,0.24038039
2243,19456,12288,0.24155608
2244,19456,22528,0.29420984
2245,20480,49152,0.21630941
2246,44032,20480,0.22564295
2247,49152,59392,0.23413225
2248,54272,21504,0.24870737
2249,33792,43008,0.26772425
2250,36864,57344,0.25269923
2251,84992,45056,0.30067858
2252,48128,32768,0.21774213
2253,79872,36864,0.2703781
2254,28672,26624,0.09615885
2255,63488,23552,0.2543877
2256,59392,34816,0.17468944
2257,69632,51200,0.2540913
2258,28672,28672,0.19533697
2259,58368,19456,0.29100227
2260,63488,60416,0.2524422
2261,83968,30720,0.24284565
2262,20480,15360,0.31176627
2263,49152,24576,0.24315222
2264,16384,20480,0.24104665
2265,33792,53248,0.20506285
2266,24576,26624,0.11038609
2267,25600,47104,0.20368503
2268,28672,15360,0.2748118
2269,37888,17408,0.2610915
2270,41984,28672,0.16318832
2271,26624,23552,0.15006863
2272,72704,56320,0.19528541
2273,48128,19456,0.24194673
2274,87040,51200,0.27166268
2275,52224,29696,0.18462853
2276,89088,41984,0.23347259
2277,69632,40960,0.28591526
2278,28672,22528,0.06303756
2279,49152,17408,0.23741238
2280,79872,41984,0.29412988
2281,72704,41984,0.25487363
2282,30720,52224,0.20253876
2283,43008,68608,0.3273858
2284,41984,26624,0.16956903
2285,40960,62464,0.27057162
2286,25600,45056,0.21085003
2287,23552,50176,0.25965917
2288,32768,27648,0.12088492
2289,23552,12288,0.27744755
2290,82944,31744,0.2550379
2291,36864,64512,0.2061842
2292,76800,43008,0.2123692
2293,38912,15360,0.24799633
2294,48128,15360,0.26214886
2295,43008,28672,0.19082014
2296,41984,30720,0.17301981
2297,61440,19456,0.24974866
2298,87040,54272,0.22263224
2299,31744,27648,0.12771842
2300,77824,35840,0.2622958
2301,49152,20480,0.25368318
2302,49152,28672,0.24772656
2303,79872,39936,0.29488268
2304,52224,31744,0.21274649
2305,62464,28672,0.24100839
2306,38912,35840,0.32421026
2307,52224,44032,0.24158028
2308,26624,57344,0.2612033
2309,56320,39936,0.22766243
2310,35840,46080,0.24789067
2311,39936,28672,0.07280191
2312,76800,60416,0.28401214
2313,14336,27648,0.20985006
2314,83968,44032,0.1931801
2315,47104,25600,0.19071008
2316,60416,61440,0.31195584
2317,20480,51200,0.21031713
2318,18432,33792,0.26676354
2319,27648,13312,0.26548326
2320,50176,21504,0.25546715
2321,41984,43008,0.2288022
2322,46080,38912,0.08474766
2323,30720,61440,0.2813496
2324,35840,48128,0.22799508
2325,9216,35840,0.1881005
2326,79872,52224,0.03113739
2327,25600,21504,0.11628344
2328,21504,35840,0.29524997
2329,55296,52224,0.31344506
2330,68608,61440,0.3228742
2331,56320,48128,0.22255817
2332,68608,55296,0.22267032
2333,52224,20480,0.2413245
2334,23552,52224,0.25873628
2335,78848,62464,0.26749048
2336,36864,28672,0.15886773
2337,29696,22528,0.0845052
2338,81920,34816,0.23592055
2339,31744,32768,0.20578487
2340,74752,44032,0.25444958
2341,81920,49152,0.045450505
2342,59392,30720,0.24150105
2343,66560,59392,0.2713903
2344,26624,24576,0.19899333
2345,47104,59392,0.27960005
2346,69632,41984,0.2608615
2347,22528,26624,0.13081697
2348,26624,29696,0.24272089
2349,41984,33792,0.117267266
2350,46080,47104,0.24371433
2351,84992,43008,0.24553561
2352,50176,24576,0.29156014
2353,12288,38912,0.2042131
2354,54272,45056,0.24364269
2355,78848,63488,0.26896858
2356,75776,51200,0.25532886
2357,55296,53248,0.37757072
2358,39936,15360,0.24011897
2359,52224,59392,0.23083828
2360,82944,37888,0.26043248
2361,44032,44032,0.21681844
2362,58368,24576,0.2561101
2363,75776,55296,0.024053512
2364,47104,26624,0.15170978
2365,26624,32768,0.22331193
2366,65536,54272,0.26292056
2367,87040,35840,0.25895682
2368,35840,62464,0.20575543
2369,55296,29696,0.24653316
2370,66560,49152,0.2612184
2371,46080,57344,0.23609093
2372,76800,34816,0.23340471
2373,76800,52224,0.05265653
2374,78848,39936,0.2614487
2375,41984,53248,0.20790847
2376,25600,36864,0.2698975
2377,56320,58368,0.28297213
2378,37888,35840,0.2811661
2379,86016,56320,0.2587
2380,47104,30720,0.17925093
2381,72704,36864,0.23745821
2382,38912,63488,0.20714997
2383,53248,53248,0.18218149
2384,34816,21504,0.21704364
2385,76800,50176,0.33367965
2386,54272,44032,0.21984883
2387,61440,32768,0.21442226
2388,86016,30720,0.2564387
2389,72704,29696,0.30271858
2390,90112,53248,0.27218446
2391,16384,19456,0.23766907
2392,43008,52224,0.22736612
2393,47104,56320,0.17826746
2394,54272,22528,0.2505487
2395,78848,26624,0.2944481
2396,41984,63488,0.26285517
2397,61440,62464,0.33446118
2398,29696,48128,0.21159323
2399,47104,34816,0.26119855
2400,47104,63488,0.22853509
2401,34816,29696,0.098247364
2402,41984,58368,0.2640039
2403,56320,21504,0.2306427
2404,81920,44032,0.11886521
2405,79872,48128,0.058666904
2406,50176,50176,0.33182648
2407,23552,47104,0.24054912
2408,14336,25600,0.2552646
2409,37888,21504,0.22846034
2410,32768,51200,0.19074214
2411,35840,56320,0.24259202
2412,46080,20480,0.25670448
2413,59392,46080,0.25776145
2414,48128,31744,0.20968704
2415,58368,30720,0.24605826
2416,63488,54272,0.23866192
2417,77824,54272,0.023899822
2418,89088,57344,0.17311637
2419,27648,50176,0.19317506
2420,46080,63488,0.25481224
2421,6144,29696,0.26835048
2422,37888,65536,0.2169911
2423,30720,41984,0.20871548
2424,36864,63488,0.20633796
2425,56320,20480,0.2647511
2426,90112,52224,0.26409146
2427,25600,55296,0.2623614
2428,24576,28672,0.18645799
2429,88064,30720,0.25350928
2430,70656,53248,0.22852306
2431,47104,53248,0.23978801
2432,16384,26624,0.29189172
2433,17408,20480,0.24928081
2434,90112,56320,0.18251508
2435,21504,18432,0.32747787
2436,87040,57344,0.21777056
2437,53248,56320,0.29307702
2438,31744,51200,0.20819281
2439,41984,51200,0.27230617
2440,29696,61440,0.29945305
2441,76800,61440,0.27580205
2442,38912,44032,0.23061383
2443,22528,53248,0.23231216
2444,16384,21504,0.2940286
2445,90112,41984,0.23398887
2446,37888,66560,0.2394744
2447,70656,51200,0.23389065
2448,57344,32768,0.25560147
2449,55296,31744,0.2428313
2450,43008,55296,0.25110593
2451,24576,20480,0.20208573
2452,52224,46080,0.2882935
2453,29696,43008,0.2722519
2454,27648,45056,0.23962398
2455,47104,36864,0.089440614
2456,35840,65536,0.25362843
2457,54272,17408,0.21426152
2458,46080,40960,0.11165222
2459,45056,68608,0.24497676
2460,32768,54272,0.20197158
2461,41984,44032,0.20847264
2462,73728,58368,0.20053959
2463,91136,49152,0.22447363
2464,54272,50176,0.31947064
2465,76800,56320,0.19460241
2466,24576,19456,0.28691638
2467,52224,52224,0.037609752
2468,37888,14336,0.25232455
2469,14336,44032,0.18786983
2470,48128,23552,0.29921722
2471,28672,46080,0.21855645
2472,50176,13312,0.2540869
2473,80896,52224,0.13971068
2474,44032,43008,0.23105176
2475,72704,54272,0.31174466
2476,28672,50176,0.21026032
2477,56320,41984,0.21164341
2478,46080,66560,0.21561281
2479,52224,45056,0.2803193
2480,45056,30720,0.1977861
2481,74752,62464,0.24401116
2482,78848,41984,0.28737208
2483,48128,38912,0.115316175
2484,79872,60416,0.25742158
2485,69632,49152,0.26230142
2486,49152,48128,0.1809463
2487,38912,29696,0.113726795
2488,60416,55296,0.1943566
2489,53248,17408,0.24387132
2490,16384,31744,0.2684121
2491,77824,48128,0.4
2492,68608,40960,0.30433294
2493,25600,32768,0.22647002
2494,82944,57344,0.25968644
2495,45056,28672,0.13842973
2496,15360,29696,0.26862523
2497,92160,38912,0.22435851
2498,56320,27648,0.24469851
2499,57344,28672,0.2557805
2500,76800,62464,0.28073344
2501,36864,47104,0.21482666
2502,69632,50176,0.25529942
2503,74752,46080,0.20392334
2504,63488,61440,0.32911545
2505,38912,41984,0.20929506
2506,34816,27648,0.086486034
2507,22528,14336,0.25550094
2508,82944,48128,0.13493267
2509,30720,20480,0.28682467
2510,28672,29696,0.29561216
2511,69632,48128,0.24687044
2512,84992,47104,0.34915373
2513,29696,36864,0.22849575
2514,75776,40960,0.23905037
2515,70656,35840,0.23579302
2516,39936,50176,0.22721756
2517,38912,56320,0.25009272
2518,51200,51200,0.16407533
2519,52224,34816,0.21217588
2520,53248,29696,0.21925126
2521,9216,28672,0.23583977
2522,82944,53248,0.2797511
2523,59392,58368,0.1838686
2524,26624,34816,0.2345591
2525,43008,16384,0.23094574
2526,80896,50176,0.015948897
2527,19456,44032,0.21292956
2528,39936,49152,0.24471243
2529,81920,62464,0.2904867
2530,48128,47104,0.21176146
2531,47104,64512,0.2013185
2532,41984,15360,0.23727582
2533,61440,61440,0.3129851
2534,70656,47104,0.26824802
2535,39936,43008,0.23335426
2536,84992,41984,0.23418687
2537,82944,63488,0.3027551
2538,39936,12288,0.22465132
2539,19456,48128,0.18650672
2540,73728,37888,0.23263557
2541,32768,33792,0.20566474
2542,68608,49152,0.28646752
2543,52224,38912,0.21736617
2544,67584,55296,0.23940177
2545,43008,24576,0.15740971
2546,40960,67584,0.29101953
2547,23552,29696,0.20765257
2548,38912,60416,0.26826409
2549,18432,27648,0.24537455
2550,57344,31744,0.24527223
2551,40960,21504,0.20210016
2552,78848,61440,0.27855414
2553,52224,65536,0.27067116
2554,34816,20480,0.27286556
2555,27648,30720,0.2861454
2556,57344,33792,0.23944394
2557,41984,37888,0.27029985
2558,75776,35840,0.23510294
2559,11264,34816,0.19307965
2560,52224,16384,0.27738985
2561,79872,43008,0.2889269
2562,27648,23552,0.14884941
2563,28672,40960,0.22843423
2564,33792,15360,0.27291596
2565,58368,59392,0.30058557
2566,77824,51200,0.0949269
2567,86016,36864,0.2375295
2568,69632,54272,0.21960358
2569,23552,14336,0.26857886
2570,63488,57344,0.2743406
2571,80896,57344,0.27238348
2572,59392,45056,0.2512003
2573,73728,51200,0.23623848
2574,31744,36864,0.22198813
2575,55296,40960,0.22502911
2576,22528,22528,0.172993
2577,25600,53248,0.24020834
2578,43008,34816,0.20636635
2579,38912,61440,0.29201052
2580,53248,25600,0.21054374
2581,43008,58368,0.26933417
2582,30720,16384,0.24995004
2583,88064,41984,0.24048789
2584,34816,16384,0.25252685
2585,14336,26624,0.25281394
2586,70656,46080,0.27518687
2587,73728,27648,0.29101947
2588,32768,23552,0.15247065
2589,90112,44032,0.25750098
2590,48128,25600,0.21959965
2591,26624,44032,0.22552049
2592,44032,16384,0.22314982
2593,84992,31744,0.25965407
2594,68608,47104,0.28020382
2595,45056,53248,0.24386263
2596,32768,57344,0.25033894
2597,67584,48128,0.28282315
2598,13312,39936,0.22942233
2599,90112,51200,0.25590357
2600,76800,30720,0.2568359
2601,79872,47104,0.066937186
2602,21504,13312,0.28991565
2603,88064,57344,0.20335034
2604,20480,33792,0.28579113
2605,82944,56320,0.27015835
2606,26624,18432,0.30386767
2607,50176,52224,0.29961124
2608,36864,44032,0.25091574
2609,38912,51200,0.22810002
2610,22528,38912,0.24813108
2611,15360,30720,0.27977997
2612,27648,36864,0.26481208
2613,10240,32768,0.18251294
2614,18432,48128,0.1859603
2615,36864,30720,0.16148917
2616,41984,64512,0.23353727
2617,45056,21504,0.21644023
2618,63488,26624,0.2363553
2619,84992,39936,0.295503
2620,50176,45056,0.26506352
2621,46080,49152,0.2234597
2622,22528,32768,0.2402006
2623,41984,52224,0.19829288
2624,50176,51200,0.34868774
2625,53248,35840,0.19542265
2626,65536,55296,0.24877588
2627,89088,49152,0.23206277
2628,30720,50176,0.21865402
2629,55296,54272,0.24179779
2630,27648,25600,0.23598027
2631,36864,41984,0.21585464
2632,72704,52224,0.23256509
2633,56320,50176,0.20887132
2634,32768,39936,0.2619047
2635,25600,31744,0.20310393
2636,88064,53248,0.24452317
2637,31744,43008,0.2518635
2638,31744,14336,0.2253211
2639,37888,57344,0.25972304
2640,28672,57344,0.20986903
2641,89088,48128,0.24914825
2642,27648,55296,0.19760053
2643,72704,47104,0.22821632
2644,53248,22528,0.2651468
2645,24576,12288,0.2727718
2646,37888,50176,0.21781047
2647,33792,56320,0.22832714
2648,88064,49152,0.24244356
2649,20480,16384,0.3071085
2650,18432,18432,0.29771674
2651,49152,46080,0.07644456
2652,46080,55296,0.22028096
2653,59392,62464,0.31707296
2654,36864,59392,0.23583591
2655,68608,60416,0.29622996
2656,75776,32768,0.23213743
2657,11264,37888,0.21092744
2658,56320,56320,0.13894762
2659,67584,52224,0.22324891
2660,57344,51200,0.24589716
2661,22528,17408,0.29262313
2662,13312,26624,0.22141038
2663,55296,23552,0.22854376
2664,83968,49152,0.28103915
2665,38912,65536,0.22861245
2666,34816,41984,0.2576651
2667,38912,19456,0.24396883
2668,17408,23552,0.32032236
2669,59392,26624,0.23863442
2670,62464,56320,0.21077295
2671,31744,44032,0.27000648
2672,37888,18432,0.24251977
2673,54272,19456,0.2073478
2674,72704,57344,0.16021226
2675,52224,55296,0.2683466
2676,33792,57344,0.25047237
2677,12288,29696,0.25666726
2678,78848,64512,0.26180533
2679,45056,67584,0.22611819
2680,23552,27648,0.14834268
2681,80896,61440,0.27482036
2682,31744,53248,0.20315717
2683,23552,55296,0.24292748
2684,86016,44032,0.3048087
2685,28672,44032,0.23139976
2686,45056,22528,0.19500986
2687,16384,44032,0.17173056
2688,86016,53248,0.26463318
2689,44032,58368,0.27796942
2690,58368,18432,0.28031346
2691,87040,44032,0.27464134
2692,81920,61440,0.27301502
2693,27648,18432,0.3000433
2694,41984,45056,0.2390183
2695,31744,57344,0.24445772
2696,88064,52224,0.2509627
2697,45056,65536,0.22905877
2698,29696,13312,0.24489176
2699,83968,35840,0.26442048
2700,55296,20480,0.25359905
2701,64512,59392,0.20845743
2702,44032,61440,0.3009415
2703,59392,52224,0.24125658
2704,38912,24576,0.21374634
2705,49152,21504,0.25344464
2706,86016,57344,0.24006508
2707,74752,32768,0.2502129
2708,88064,55296,0.208014
2709,34816,64512,0.23284192
2710,39936,38912,0.22050913
2711,37888,45056,0.28067216
2712,88064,35840,0.27122855
2713,43008,21504,0.22932032
2714,72704,48128,0.24237926
2715,39936,54272,0.23367055
2716,82944,55296,0.27427465
2717,71680,35840,0.22624259
2718,27648,56320,0.22553197
2719,81920,31744,0.25232625
2720,38912,62464,0.24118593
2721,29696,58368,0.21830748
2722,32768,30720,0.16100103
2723,77824,63488,0.2897098
2724,48128,58368,0.23842762
2725,18432,20480,0.27413163
2726,75776,56320,0.09752469
2727,58368,47104,0.264266
2728,62464,60416,0.20006517
2729,50176,15360,0.27247235
2730,23552,16384,0.26796028
2731,77824,34816,0.22219789
2732,67584,53248,0.2756934
2733,37888,16384,0.25506058
2734,82944,58368,0.24985865
2735,36864,46080,0.23134044
2736,67584,47104,0.27088785
2737,18432,17408,0.3045179
2738,25600,24576,0.20583597
2739,82944,41984,0.09408479
2740,21504,22528,0.24817856
2741,81920,64512,0.32401618
2742,26624,43008,0.24932785
2743,80896,62464,0.2752871
2744,77824,53248,0.013908753
2745,38912,58368,0.21060613
2746,52224,32768,0.23497991
2747,38912,55296,0.24277635
2748,44032,12288,0.29742476
2749,47104,45056,0.26706252
2750,44032,18432,0.2307177
2751,72704,40960,0.21991439
2752,59392,57344,0.305019
2753,21504,46080,0.15262456
2754,58368,29696,0.236412
2755,76800,29696,0.25018808
2756,28672,53248,0.19014561
2757,91136,35840,0.25985476
2758,57344,48128,0.25205904
2759,50176,38912,0.2528521
2760,54272,58368,0.28852388
2761,44032,57344,0.26868483
2762,52224,26624,0.22881487
2763,78848,49152,0.105846
2764,41984,65536,0.2332185
2765,37888,27648,0.114821136
2766,32768,15360,0.26757285
2767,73728,34816,0.2217785
2768,77824,60416,0.27397275
2769,66560,55296,0.24832506
2770,82944,29696,0.25487676
2771,35840,54272,0.23625386
2772,40960,64512,0.2101432
2773,17408,43008,0.19328508
2774,90112,50176,0.23241194
2775,83968,34816,0.27050698
2776,46080,53248,0.25379914
2777,31744,26624,0.098718666
2778,51200,65536,0.23130102
2779,77824,50176,0.12343948
2780,38912,50176,0.19904807
2781,32768,48128,0.21467876
2782,21504,25600,0.15966696
2783,62464,53248,0.24979591
2784,72704,28672,0.27703032
2785,41984,25600,0.122438185
2786,52224,49152,0.20408201
2787,62464,29696,0.2572667
2788,41984,48128,0.23120192
2789,32768,18432,0.26270658
2790,36864,56320,0.23379813
2791,41984,54272,0.23352697
2792,53248,50176,0.38778588
2793,57344,58368,0.24491099
2794,31744,47104,0.21021385
2795,79872,28672,0.29403833
2796,11264,38912,0.1839032
2797,49152,18432,0.22879265
2798,43008,49152,0.2243315
2799,52224,28672,0.23176165
2800,62464,59392,0.1190624
2801,62464,27648,0.21605149
2802,56320,54272,0.35734734
2803,31744,24576,0.1412606
2804,41984,27648,0.19992217
2805,15360,39936,0.21733204
2806,82944,49152,0.23786974
2807,35840,30720,0.14946248
2808,90112,39936,0.22519885
2809,57344,18432,0.27295676
2810,36864,11264,0.27280065
2811,28672,16384,0.2832503
2812,62464,50176,0.27016684
2813,60416,56320,0.21136408
2814,29696,33792,0.19426298
2815,46080,31744,0.09619379
2816,68608,54272,0.2348048
2817,66560,57344,0.2936047
2818,21504,23552,0.23089634
2819,53248,41984,0.22142754
2820,69632,46080,0.24305537
2821,46080,26624,0.28401867
2822,32768,31744,0.19726375
2823,43008,40960,0.32781163
2824,47104,38912,0.070380725
2825,17408,26624,0.29533496
2826,79872,51200,0.006850451
2827,41984,57344,0.2585205
2828,43008,19456,0.2479354
2829,52224,58368,0.25221488
2830,51200,63488,0.21202941
2831,27648,40960,0.24317925
2832,35840,25600,0.0922065
2833,36864,36864,0.1852238
2834,80896,58368,0.25071013
2835,73728,44032,0.27814636
2836,31744,56320,0.24377213
2837,22528,47104,0.20064798
2838,33792,17408,0.2557358
2839,77824,43008,0.2368979
2840,17408,25600,0.31017888
2841,83968,60416,0.26801938
2842,35840,38912,0.19412446
2843,71680,38912,0.26898533
2844,41984,50176,0.25432274
2845,61440,20480,0.2616435
2846,13312,43008,0.20008901
2847,38912,38912,0.21532889
2848,73728,46080,0.23048833
2849,39936,37888,0.27774322
2850,61440,23552,0.2361232
2851,40960,35840,0.1272544
2852,19456,13312,0.2584078
2853,38912,64512,0.21454528
2854,40960,61440,0.3023044
2855,29696,12288,0.27182862
2856,51200,36864,0.25672802
2857,43008,43008,0.22459617
2858,82944,30720,0.25518507
2859,46080,39936,0.07356613
2860,26624,49152,0.19980367
2861,64512,53248,0.25930354
2862,28672,48128,0.2065995
2863,50176,60416,0.20603791
2864,81920,39936,0.2202216
