,x,y,cam
1001,50176,28672,0.48224127
1002,29696,51200,0.5436504
1003,32768,38912,0.7266237
1004,36864,18432,0.66439885
1005,31744,59392,0.33578986
1006,40960,34816,0.21814573
1007,41984,22528,0.22563055
1008,22528,31744,0.42263314
1009,53248,37888,0.68135864
1010,46080,27648,0.26389757
1011,43008,39936,0.10516277
1012,43008,46080,0.7568514
1013,43008,11264,0.77060163
1014,43008,33792,0.17832658
1015,43008,36864,0.15066953
1016,53248,60416,0.8600439
1017,50176,39936,0.37574002
1018,53248,34816,0.63248724
1019,56320,15360,0.7766238
1020,32768,60416,0.21650241
1021,56320,52224,0.514989
1022,26624,46080,0.44011188
1023,80896,49152,0.3282567
1024,26624,33792,0.49001017
1025,46080,14336,0.81845975
1026,78848,33792,0.49056047
1027,31744,50176,0.5416789
1028,29696,37888,0.55632806
1029,61440,53248,0.80680215
1030,48128,36864,0.21412137
1031,43008,59392,0.8024963
1032,50176,61440,0.6502865
1033,91136,40960,0.6269213
1034,36864,60416,0.8230226
1035,24576,52224,0.40177283
1036,78848,53248,0.29543012
1037,53248,20480,0.50250465
1038,35840,18432,0.66767955
1039,49152,65536,0.64207834
1040,60416,22528,0.75100726
1041,56320,28672,0.73818463
1042,30720,29696,0.15074965
1043,32768,32768,0.26450723
1044,25600,49152,0.61446756
1045,30720,33792,0.4391732
1046,77824,41984,0.5215012
1047,38912,25600,0.22398639
1048,71680,54272,0.6233591
1049,32768,35840,0.45713952
1050,38912,32768,0.12852244
1051,29696,45056,0.7337846
1052,25600,14336,0.6154494
1053,78848,35840,0.58721113
1054,55296,61440,0.9345106
1055,19456,34816,0.26838404
1056,70656,45056,0.6782178
1057,70656,49152,0.8161033
1058,49152,19456,0.71274203
1059,40960,28672,0.29144987
1060,35840,20480,0.3137848
1061,28672,17408,0.6415526
1062,41984,60416,0.8433063
1063,24576,39936,0.60792565
1064,52224,61440,0.73235846
1065,56320,22528,0.5150619
1066,66560,54272,0.8321261
1067,21504,17408,0.7509852
1068,27648,31744,0.26530853
1069,56320,53248,0.40946284
1070,47104,48128,0.60258526
1071,31744,18432,0.81353486
1072,25600,17408,0.67151654
1073,84992,32768,0.81042546
1074,52224,23552,0.6109867
1075,34816,61440,0.24940106
1076,78848,55296,0.108736865
1077,50176,43008,0.24186109
1078,60416,18432,0.82938725
1079,58368,51200,0.845823
1080,35840,13312,0.6437615
1081,51200,29696,0.55122256
1082,55296,36864,0.68589175
1083,46080,21504,0.36484557
1084,14336,38912,0.14669774
1085,86016,54272,0.4219531
1086,34816,34816,0.37672532
1087,51200,66560,0.69254136
1088,45056,31744,0.24327548
1089,29696,28672,0.16568115
1090,21504,27648,0.14697926
1091,83968,32768,0.7132592
1092,45056,62464,0.90736103
1093,31744,28672,0.1612591
1094,86016,51200,0.6786223
1095,34816,30720,0.2065314
1096,56320,17408,0.8214852
1097,77824,31744,0.44116926
1098,45056,18432,0.6359808
1099,25600,33792,0.5202768
1100,44032,17408,0.57974327
1101,19456,14336,0.44800714
1102,48128,59392,0.7056184
1103,45056,60416,0.83570194
1104,76800,38912,0.5393836
1105,70656,32768,0.5741714
1106,24576,33792,0.49618402
1107,91136,47104,0.57157665
1108,32768,11264,0.78674906
1109,72704,53248,0.63551354
1110,89088,34816,0.79128987
1111,28672,41984,0.3286213
1112,17408,21504,0.5142139
1113,51200,52224,0.1914566
1114,27648,57344,0.6035036
1115,78848,44032,0.28843033
1116,38912,66560,0.5096647
1117,50176,47104,0.26865196
1118,87040,39936,0.55142605
1119,45056,35840,0.12229384
1120,34816,59392,0.5440532
1121,40960,40960,0.69344866
1122,36864,39936,0.62438935
1123,55296,51200,0.52796423
1124,60416,31744,0.60960793
1125,51200,41984,0.5552071
1126,46080,64512,0.7943568
1127,35840,43008,0.5960247
1128,44032,19456,0.6088855
1129,50176,23552,0.52519315
1130,43008,12288,0.8047425
1131,27648,28672,0.13793209
1132,54272,18432,0.76684356
1133,35840,63488,0.29758987
1134,47104,35840,0.12370227
1135,40960,51200,0.30353817
1136,65536,61440,0.9012321
1137,25600,30720,0.22469696
1138,83968,41984,0.13445975
1139,44032,11264,0.7399272
1140,51200,49152,0.25134796
1141,23552,36864,0.46080178
1142,36864,31744,0.17357893
1143,56320,23552,0.6980708
1144,40960,48128,0.5791684
1145,44032,62464,0.9346488
1146,47104,66560,0.6872595
1147,71680,55296,0.46325913
1148,33792,16384,0.69152725
1149,28672,51200,0.4826381
1150,39936,56320,0.6776854
1151,59392,48128,0.55630004
1152,89088,51200,0.6938319
1153,86016,37888,0.72271895
1154,39936,13312,0.6307761
1155,49152,31744,0.34618738
1156,78848,59392,0.80439234
1157,37888,15360,0.7494929
1158,62464,23552,0.7530288
1159,18432,26624,0.42032844
1160,77824,30720,0.5882337
1161,57344,53248,0.500796
1162,38912,28672,0.1946398
1163,71680,30720,0.77333456
1164,61440,22528,0.7499372
1165,29696,25600,0.14551316
1166,48128,62464,0.79602313
1167,55296,34816,0.588221
1168,23552,18432,0.79983634
1169,90112,35840,0.6767492
1170,33792,36864,0.5828646
1171,23552,15360,0.71961296
1172,34816,32768,0.1613812
1173,75776,36864,0.56851476
1174,35840,64512,0.43356827
1175,46080,22528,0.317927
1176,58368,57344,0.13740255
1177,59392,53248,0.7509886
1178,38912,46080,0.67997307
1179,58368,17408,0.7693051
1180,48128,61440,0.7128505
1181,45056,33792,0.17864542
1182,77824,55296,0.12053647
1183,77824,28672,0.7487602
1184,58368,49152,0.6346622
1185,60416,58368,0.1340663
1186,37888,55296,0.53451467
1187,48128,13312,0.6880964
1188,26624,16384,0.6450877
1189,24576,50176,0.45578194
1190,75776,63488,0.6322931
1191,80896,60416,0.7240468
1192,81920,43008,0.15301324
1193,86016,48128,0.51002765
1194,17408,46080,0.12840797
1195,26624,27648,0.1569791
1196,44032,66560,0.69607985
1197,37888,44032,0.89268816
1198,46080,65536,0.7623579
1199,35840,58368,0.67747587
1200,65536,46080,0.7974375
1201,50176,27648,0.38965142
1202,57344,21504,0.7081716
1203,68608,58368,0.4854338
1204,76800,25600,0.755426
1205,52224,22528,0.50063235
1206,45056,44032,0.45605668
1207,58368,33792,0.60613817
1208,57344,23552,0.720237
1209,30720,39936,0.50015074
1210,46080,46080,0.6300121
1211,36864,21504,0.13511522
1212,56320,47104,0.775468
1213,28672,38912,0.3159971
1214,29696,18432,0.8138987
1215,52224,40960,0.6554454
1216,56320,30720,0.64408207
1217,58368,55296,0.4950334
1218,15360,25600,0.4491086
1219,32768,55296,0.6627539
1220,63488,58368,0.20747092
1221,35840,29696,0.20720722
1222,44032,25600,0.11373805
1223,73728,31744,0.8040879
1224,46080,32768,0.24300243
1225,56320,33792,0.55997676
1226,83968,37888,0.59894246
1227,80896,34816,0.47069395
1228,57344,60416,0.69265413
1229,28672,52224,0.4585471
1230,55296,16384,0.81898886
1231,15360,28672,0.45354083
1232,77824,27648,0.84448403
1233,70656,58368,0.17024353
1234,81920,56320,0.5633431
1235,71680,32768,0.66149044
1236,77824,25600,0.8064681
1237,80896,54272,0.16741943
1238,37888,64512,0.4229223
1239,75776,62464,0.6837677
1240,43008,53248,0.22237699
1241,35840,45056,0.5409438
1242,33792,61440,0.20110539
1243,45056,15360,0.7328934
1244,26624,20480,0.113764346
1245,84992,58368,0.2800297
1246,37888,32768,0.17206831
1247,61440,54272,0.7364947
1248,57344,16384,0.7349828
1249,76800,49152,0.35519254
1250,15360,27648,0.31208295
1251,54272,39936,0.66969347
1252,79872,64512,0.4174666
1253,24576,21504,0.09141247
1254,76800,35840,0.5919757
1255,64512,56320,0.6718201
1256,31744,11264,0.916613
1257,47104,13312,0.7373435
1258,60416,32768,0.6611224
1259,27648,38912,0.5171775
1260,21504,31744,0.57092804
1261,17408,18432,0.1528284
1262,67584,59392,0.42651504
1263,34816,14336,0.65434813
1264,19456,26624,0.2760859
1265,87040,36864,0.745767
1266,74752,57344,0.139812
1267,33792,60416,0.27310285
1268,76800,32768,0.48438743
1269,24576,13312,0.67995447
1270,25600,44032,0.5425447
1271,58368,62464,0.6140639
1272,87040,50176,0.54571515
1273,31744,60416,0.3146904
1274,24576,16384,0.7124181
1275,18432,44032,0.19971561
1276,54272,26624,0.67110103
1277,64512,61440,0.7748363
1278,13312,35840,0.047486287
1279,64512,51200,0.66306335
1280,72704,45056,0.80968946
1281,76800,51200,0.17640513
1282,37888,31744,0.18439364
1283,73728,39936,0.8120374
1284,51200,53248,0.17458586
1285,82944,46080,0.15167774
1286,77824,57344,0.60058415
1287,71680,56320,0.14927804
1288,79872,50176,0.36906242
1289,36864,14336,0.57121634
1290,20480,21504,0.25987658
1291,52224,63488,0.7315622
1292,17408,33792,0.43027994
1293,36864,53248,0.39692256
1294,25600,29696,0.18541585
1295,66560,60416,0.5870127
1296,73728,36864,0.65938663
1297,50176,22528,0.49692094
1298,13312,38912,0.15524419
1299,19456,18432,0.6692449
1300,84992,35840,0.69785464
1301,37888,40960,0.66802806
1302,73728,50176,0.67673993
1303,23552,39936,0.28985575
1304,43008,62464,0.8867254
1305,45056,37888,0.19043398
1306,62464,49152,0.649475
1307,55296,22528,0.47573838
1308,40960,66560,0.7000584
1309,58368,50176,0.7532908
1310,21504,45056,0.12761046
1311,52224,48128,0.16698784
1312,36864,17408,0.7860385
1313,53248,63488,0.8511515
1314,34816,15360,0.6228706
1315,74752,34816,0.6444713
1316,31744,46080,0.68892235
1317,28672,39936,0.16858791
1318,30720,22528,0.21779214
1319,57344,44032,0.71020746
1320,59392,23552,0.7702014
1321,34816,36864,0.5647626
1322,39936,32768,0.115322016
1323,39936,41984,0.7410236
1324,9216,34816,0.033567667
1325,23552,32768,0.4968064
1326,26624,56320,0.6274436
1327,26624,47104,0.46718764
1328,53248,21504,0.48340464
1329,43008,35840,0.13206896
1330,49152,49152,0.28161708
1331,65536,58368,0.22811843
1332,34816,55296,0.65160245
1333,84992,29696,0.72502786
1334,87040,41984,0.391851
1335,43008,20480,0.7279364
1336,30720,31744,0.1984988
1337,27648,39936,0.16740842
1338,28672,12288,0.6847954
1339,30720,45056,0.7418401
1340,37888,48128,0.23770447
1341,45056,16384,0.6490663
1342,47104,49152,0.59107095
1343,57344,55296,0.3117862
1344,54272,61440,0.7545449
1345,45056,52224,0.70558447
1346,32768,37888,0.6222517
1347,59392,47104,0.6032314
1348,25600,20480,0.1004236
1349,52224,62464,0.76532066
1350,27648,51200,0.50860983
1351,49152,33792,0.4984133
1352,73728,56320,0.19564123
1353,35840,27648,0.1935417
1354,79872,55296,0.15723646
1355,41984,47104,0.7615218
1356,22528,54272,0.31343713
1357,48128,24576,0.28844985
1358,33792,24576,0.21314114
1359,24576,14336,0.6784714
1360,38912,45056,0.9062307
1361,53248,57344,0.2103302
1362,82944,40960,0.15784188
1363,34816,51200,0.48902908
1364,91136,51200,0.74041134
1365,51200,38912,0.6002356
1366,46080,28672,0.20192622
1367,26624,30720,0.19012363
1368,73728,43008,0.74079293
1369,22528,51200,0.20842996
1370,89088,40960,0.6018297
1371,78848,34816,0.57884616
1372,48128,67584,0.5915653
1373,36864,23552,0.15198936
1374,22528,33792,0.6852473
1375,32768,52224,0.4944746
1376,44032,67584,0.8017467
1377,36864,65536,0.46727076
1378,79872,61440,0.6330647
1379,51200,61440,0.6477918
1380,46080,60416,0.76840466
1381,40960,37888,0.2604235
1382,53248,36864,0.6652315
1383,81920,32768,0.67873514
1384,82944,54272,0.59675306
1385,47104,58368,0.86421156
1386,25600,26624,0.18469508
1387,72704,33792,0.64579916
1388,58368,31744,0.6192669
1389,53248,54272,0.18320566
1390,83968,57344,0.46222633
1391,70656,59392,0.27766904
1392,66560,48128,0.75287026
1393,12288,35840,0.057283465
1394,35840,21504,0.14157614
1395,47104,19456,0.66094774
1396,21504,28672,0.1301153
1397,32768,34816,0.41811445
1398,31744,29696,0.14996488
1399,55296,27648,0.7237085
1400,35840,59392,0.66688085
1401,84992,61440,0.37038523
1402,26624,4096,0.451599
1403,76800,44032,0.4799688
1404,23552,23552,0.1384362
1405,22528,36864,0.42067185
1406,62464,32768,0.6444628
1407,83968,36864,0.61252576
1408,22528,30720,0.29845646
1409,22528,48128,0.17390116
1410,63488,55296,0.6896253
1411,44032,63488,0.77756923
1412,79872,49152,0.32492512
1413,43008,32768,0.14378208
1414,29696,49152,0.5347164
1415,77824,61440,0.688294
1416,49152,14336,0.7052351
1417,50176,57344,0.78795743
1418,32768,49152,0.6263261
1419,91136,37888,0.7542371
1420,70656,56320,0.37465042
1421,47104,29696,0.12018118
1422,41984,13312,0.7814053
1423,79872,44032,0.19822153
1424,58368,26624,0.73010117
1425,75776,47104,0.50627714
1426,34816,43008,0.5643064
1427,47104,67584,0.61253166
1428,53248,39936,0.6430289
1429,5120,25600,0.4505213
1430,55296,45056,0.7425524
1431,39936,64512,0.65875494
1432,47104,18432,0.6691694
1433,90112,34816,0.6605085
1434,43008,38912,0.13274392
1435,53248,33792,0.66383326
1436,28672,30720,0.19252078
1437,4096,25600,0.4505213
1438,26624,17408,0.6736703
1439,22528,49152,0.1412535
1440,20480,30720,0.51827306
1441,31744,12288,0.8180222
1442,73728,35840,0.6547831
1443,32768,50176,0.57751995
1444,56320,51200,0.6307218
1445,29696,55296,0.6465462
1446,36864,19456,0.60712516
1447,55296,57344,0.15602304
1448,79872,25600,0.5365981
1449,78848,57344,0.65167713
1450,83968,59392,0.50095206
1451,24576,54272,0.25565043
1452,17408,17408,0.26700696
1453,81920,50176,0.34004822
1454,45056,12288,0.7126411
1455,51200,47104,0.1588255
1456,45056,64512,0.7800156
1457,45056,58368,0.804444
1458,48128,22528,0.47350064
1459,40960,46080,0.82752943
1460,34816,63488,0.3815722
1461,77824,46080,0.3954293
1462,56320,60416,0.9237272
1463,74752,28672,0.56473035
1464,46080,67584,0.6831648
1465,56320,29696,0.66796446
1466,17408,22528,0.501337
1467,60416,52224,0.7698037
1468,34816,57344,0.73281115
1469,28672,47104,0.41464466
1470,74752,51200,0.5715996
1471,83968,28672,0.55859125
1472,45056,39936,0.30464646
1473,71680,49152,0.7794042
1474,47104,50176,0.6390402
1475,79872,46080,0.24191622
1476,37888,24576,0.1266684
1477,90112,32768,0.53635466
1478,56320,61440,0.9787217
1479,71680,53248,0.66532737
1480,18432,43008,0.16929637
1481,34816,18432,0.6571125
1482,13312,37888,0.1941234
1483,81920,63488,0.5705956
1484,80896,39936,0.192118
1485,19456,33792,0.37130526
1486,50176,33792,0.5644039
1487,3072,28672,0.20718431
1488,49152,40960,0.20826037
1489,34816,38912,0.60446686
1490,65536,60416,0.5183994
1491,45056,56320,0.6941847
1492,46080,59392,0.6800435
1493,77824,38912,0.48901382
1494,24576,37888,0.3113673
1495,82944,34816,0.5430585
1496,55296,17408,0.83364224
1497,24576,17408,0.7765542
1498,78848,28672,0.6922353
1499,45056,19456,0.6348352
1500,83968,58368,0.5158844
1501,54272,31744,0.6287164
1502,61440,60416,0.2064941
1503,78848,43008,0.4181416
1504,31744,34816,0.41518226
1505,65536,57344,0.47865868
1506,59392,33792,0.6211706
1507,57344,29696,0.72914726
1508,57344,30720,0.69846433
1509,34816,48128,0.6484761
1510,86016,45056,0.39979202
1511,39936,62464,0.8593664
1512,89088,43008,0.531401
1513,55296,33792,0.591411
1514,89088,44032,0.55198914
1515,20480,35840,0.28005093
1516,28672,35840,0.5317596
1517,14336,37888,0.1680236
1518,16384,30720,0.45252326
1519,49152,37888,0.1557411
1520,20480,50176,0.18656735
1521,73728,57344,0.14557548
1522,45056,32768,0.23998205
1523,61440,28672,0.6234498
1524,72704,38912,0.7822473
1525,29696,17408,0.7822804
1526,91136,44032,0.5739357
1527,23552,48128,0.339793
1528,71680,52224,0.67163694
1529,33792,49152,0.59449756
1530,21504,12288,0.59953177
1531,67584,57344,0.4279922
1532,25600,39936,0.608191
1533,87040,52224,0.55995053
1534,80896,48128,0.3157978
1535,81920,36864,0.2076261
1536,84992,33792,0.8223077
1537,44032,50176,0.63822275
1538,26624,55296,0.6163356
1539,92160,37888,0.70067066
1540,63488,56320,0.6516364
1541,48128,49152,0.50391734
1542,32768,36864,0.55817574
1543,47104,55296,0.7820226
1544,38912,52224,0.624553
1545,75776,43008,0.63587564
1546,60416,28672,0.6916578
1547,37888,60416,0.8644244
1548,31744,20480,0.13079746
1549,22528,52224,0.2551264
1550,30720,36864,0.5782797
1551,14336,28672,0.2696
1552,17408,28672,0.6002237
1553,80896,31744,0.737586
1554,22528,29696,0.19811554
1555,43008,37888,0.14839533
1556,53248,55296,0.13648082
1557,41984,21504,0.34385553
1558,50176,19456,0.6356492
1559,57344,17408,0.71335506
1560,43008,54272,0.27218115
1561,59392,59392,0.23687686
1562,73728,52224,0.6145184
1563,73728,45056,0.7810059
1564,45056,49152,0.636604
1565,55296,60416,0.806513
1566,55296,50176,0.48858562
1567,17408,44032,0.15234677
1568,75776,60416,0.5354058
1569,75776,44032,0.58149767
1570,88064,39936,0.62156904
1571,10240,34816,0.06942012
1572,79872,31744,0.6659616
1573,77824,36864,0.5005798
1574,52224,17408,0.86252415
1575,21504,14336,0.8263593
1576,87040,45056,0.59801143
1577,87040,33792,0.8080622
1578,39936,53248,0.6150407
1579,36864,52224,0.4264625
1580,27648,47104,0.42395848
1581,51200,15360,0.74434924
1582,19456,31744,0.6135272
1583,31744,45056,0.6580003
1584,80896,29696,0.66160744
1585,20480,19456,0.6557956
1586,36864,37888,0.3824354
1587,36864,32768,0.15607265
1588,69632,60416,0.35651028
1589,48128,43008,0.24018471
1590,6144,30720,0.47408232
1591,36864,51200,0.48098716
1592,55296,56320,0.13145335
1593,90112,46080,0.512513
1594,68608,46080,0.73697716
1595,47104,12288,0.62478787
1596,49152,38912,0.1533024
1597,84992,51200,0.6297526
1598,81920,45056,0.15534765
1599,37888,12288,0.57737154
1600,30720,53248,0.6567614
1601,41984,46080,0.7952455
1602,47104,15360,0.8263338
1603,32768,40960,0.56379426
1604,39936,35840,0.11708872
1605,41984,16384,0.69650894
1606,28672,36864,0.52823305
1607,57344,34816,0.50169235
1608,36864,15360,0.7961206
1609,32768,53248,0.47761148
1610,30720,13312,0.68549323
1611,40960,14336,0.7402519
1612,45056,59392,0.66304725
1613,40960,54272,0.51855546
1614,82944,50176,0.12321598
1615,83968,61440,0.50981903
1616,86016,59392,0.2136338
1617,51200,55296,0.42124254
1618,47104,52224,0.8130075
1619,83968,46080,0.22595362
1620,80896,43008,0.099821985
1621,26624,53248,0.54032904
1622,19456,23552,0.5302062
1623,39936,33792,0.16271333
1624,72704,50176,0.67941517
1625,27648,52224,0.5198672
1626,55296,58368,0.4092305
1627,52224,14336,0.6614048
1628,59392,56320,0.5390927
1629,52224,36864,0.5413609
1630,69632,58368,0.39432615
1631,26624,41984,0.5911702
1632,52224,47104,0.26572317
1633,89088,32768,0.6564273
1634,23552,41984,0.55313295
1635,72704,49152,0.72947115
1636,47104,57344,0.8108961
1637,13312,40960,0.03878593
1638,45056,57344,0.82218397
1639,79872,35840,0.38723648
1640,60416,27648,0.71207124
1641,86016,40960,0.43374127
1642,31744,15360,0.63756645
1643,24576,55296,0.35004127
1644,61440,56320,0.6031339
1645,88064,43008,0.48295015
1646,20480,12288,0.5573075
1647,45056,55296,0.61537653
1648,22528,35840,0.5016092
1649,45056,63488,0.80831915
1650,50176,66560,0.6648118
1651,53248,38912,0.66790426
1652,23552,24576,0.13060796
1653,62464,22528,0.7427635
1654,33792,25600,0.24620429
1655,12288,28672,0.37946928
1656,44032,30720,0.13887459
1657,62464,21504,0.5765974
1658,79872,27648,0.7219592
1659,38912,23552,0.15053047
1660,82944,39936,0.1518469
1661,41984,32768,0.15515347
1662,34816,56320,0.7377657
1663,21504,33792,0.7163178
1664,81920,58368,0.6313527
1665,81920,52224,0.1531133
1666,65536,59392,0.12183213
1667,36864,34816,0.23717281
1668,59392,25600,0.7788462
1669,80896,59392,0.6406513
1670,41984,35840,0.19275482
1671,75776,58368,0.11345993
1672,34816,54272,0.468831
1673,79872,58368,0.69749594
1674,38912,54272,0.569573
1675,52224,33792,0.5923887
1676,74752,53248,0.20515095
1677,52224,57344,0.37040815
1678,55296,37888,0.67893434
1679,44032,21504,0.518229
1680,46080,50176,0.70350194
1681,71680,43008,0.82728344
1682,65536,50176,0.76371205
1683,32768,56320,0.74077255
1684,22528,50176,0.15126139
1685,82944,60416,0.6818759
1686,44032,26624,0.10337403
1687,23552,11264,0.46714783
1688,63488,59392,0.093183406
1689,18432,19456,0.33885178
1690,53248,40960,0.6536393
1691,18432,21504,0.5350548
1692,33792,20480,0.14732437
1693,25600,48128,0.688941
1694,48128,63488,0.81724894
1695,45056,48128,0.7662644
1696,62464,58368,0.14818378
1697,31744,55296,0.6577145
1698,62464,20480,0.5734473
1699,24576,49152,0.3570326
1700,36864,33792,0.15737848
1701,19456,17408,0.68056244
1702,71680,44032,0.8106739
1703,48128,40960,0.29038656
1704,49152,61440,0.7281433
1705,50176,30720,0.51934147
1706,43008,57344,0.7978699
1707,81920,59392,0.63676685
1708,53248,58368,0.66580564
1709,34816,50176,0.5898398
1710,19456,19456,0.57581306
1711,79872,32768,0.5802266
1712,37888,41984,0.74671584
1713,88064,37888,0.7130252
1714,54272,27648,0.6711968
1715,49152,22528,0.47943625
1716,45056,36864,0.110529
1717,74752,41984,0.7227877
1718,88064,50176,0.5500388
1719,90112,47104,0.5398974
1720,30720,60416,0.50550723
1721,77824,37888,0.5200893
1722,59392,54272,0.62944484
1723,39936,20480,0.48363188
1724,16384,32768,0.35038725
1725,81920,51200,0.21675256
1726,88064,36864,0.7916994
1727,48128,20480,0.6604542
1728,29696,40960,0.19140828
1729,21504,30720,0.42958972
1730,19456,49152,0.112007394
1731,26624,13312,0.5936912
1732,51200,20480,0.5886094
1733,38912,21504,0.17433827
1734,45056,34816,0.13108069
1735,49152,43008,0.22696438
1736,53248,14336,0.7487933
1737,67584,60416,0.57590973
1738,8192,35840,0.026112942
1739,43008,56320,0.6753781
1740,52224,21504,0.57412815
1741,5120,29696,0.4138069
1742,72704,32768,0.7017026
1743,72704,59392,0.4169307
1744,41984,56320,0.7208585
1745,27648,58368,0.68958884
1746,22528,11264,0.44158137
1747,60416,51200,0.7658404
1748,70656,52224,0.72044563
1749,34816,47104,0.48698977
1750,50176,31744,0.545175
1751,79872,56320,0.27453673
1752,43008,13312,0.7975613
1753,27648,49152,0.5440464
1754,24576,53248,0.25877678
1755,84992,36864,0.64580935
1756,69632,39936,0.59825057
1757,74752,35840,0.6660981
1758,34816,33792,0.2024655
1759,75776,37888,0.5889783
1760,82944,36864,0.40327877
1761,68608,56320,0.5057082
1762,32768,12288,0.76795524
1763,75776,39936,0.6412584
1764,35840,40960,0.78263485
1765,45056,26624,0.18846844
1766,84992,62464,0.40706232
1767,78848,37888,0.57266885
1768,76800,31744,0.50228244
1769,48128,60416,0.77268845
1770,24576,24576,0.15974043
1771,55296,35840,0.6404181
1772,48128,44032,0.23104893
1773,51200,21504,0.5960942
1774,60416,25600,0.7706542
1775,54272,33792,0.63542026
1776,48128,56320,0.86633736
1777,63488,62464,0.816412
1778,33792,11264,0.71349585
1779,33792,50176,0.5240027
1780,46080,15360,0.7542837
1781,25600,11264,0.67989844
1782,54272,38912,0.6909125
1783,65536,47104,0.8229386
1784,46080,41984,0.23089544
1785,56320,16384,0.76918054
1786,24576,30720,0.25131062
1787,75776,48128,0.50302273
1788,34816,44032,0.48723143
1789,47104,33792,0.119556665
1790,73728,49152,0.6816826
1791,40960,20480,0.5886662
1792,34816,25600,0.26733258
1793,49152,41984,0.22627583
1794,23552,49152,0.12703514
1795,57344,49152,0.79108465
1796,40960,33792,0.13283466
1797,51200,34816,0.46844518
1798,34816,31744,0.18356732
1799,44032,32768,0.14826813
1800,83968,50176,0.2989432
1801,28672,21504,0.12174734
1802,47104,22528,0.38526332
1803,80896,27648,0.7016254
1804,30720,32768,0.35882688
1805,80896,44032,0.13916077
1806,62464,51200,0.5671911
1807,60416,54272,0.7437811
1808,48128,41984,0.31745386
1809,33792,13312,0.7140055
1810,67584,50176,0.83871037
1811,73728,32768,0.7087253
1812,35840,61440,0.49842772
1813,17408,27648,0.51065344
1814,39936,25600,0.2234437
1815,80896,56320,0.46277073
1816,88064,33792,0.74864745
1817,39936,30720,0.16185564
1818,59392,22528,0.7057236
1819,44032,37888,0.146384
1820,26624,50176,0.54648596
1821,43008,47104,0.76621264
1822,47104,32768,0.18820219
1823,88064,31744,0.47031152
1824,25600,13312,0.5802495
1825,82944,43008,0.20765577
1826,24576,34816,0.564102
1827,31744,31744,0.17050894
1828,21504,19456,0.5136051
1829,34816,35840,0.5407224
1830,67584,58368,0.3917552
1831,53248,48128,0.3539215
1832,44032,52224,0.5648355
1833,37888,29696,0.1688177
1834,27648,54272,0.58218616
1835,72704,35840,0.61178637
1836,49152,23552,0.39263195
1837,50176,62464,0.69155943
1838,40960,32768,0.10918119
1839,88064,59392,0.23352918
1840,81920,37888,0.16380805
1841,57344,20480,0.73301303
1842,29696,20480,0.13830264
1843,72704,43008,0.74584925
1844,26624,54272,0.58467156
1845,40960,49152,0.5055276
1846,22528,45056,0.49041036
1847,50176,56320,0.8489579
1848,75776,29696,0.67791516
1849,51200,50176,0.30020577
1850,26624,28672,0.16697977
1851,32768,46080,0.5050451
1852,41984,20480,0.73131967
1853,44032,14336,0.7864667
1854,45056,45056,0.6820777
1855,33792,51200,0.44261333
1856,63488,49152,0.7467811
1857,52224,43008,0.60391563
1858,29696,54272,0.6578222
1859,24576,29696,0.20970018
1860,39936,19456,0.5796534
1861,71680,36864,0.66860723
1862,55296,46080,0.7497371
1863,57344,62464,0.7323033
1864,51200,33792,0.6112479
1865,54272,15360,0.8438448
1866,23552,35840,0.5463842
1867,30720,57344,0.5012149
1868,46080,62464,0.8622723
1869,30720,48128,0.53926736
1870,35840,49152,0.5788444
1871,29696,31744,0.22349203
1872,77824,26624,0.8239222
1873,48128,18432,0.66235447
1874,36864,13312,0.73911655
1875,9216,32768,0.10913328
1876,84992,52224,0.65078676
1877,22528,24576,0.11423623
1878,82944,61440,0.5631981
1879,57344,47104,0.72695524
1880,61440,57344,0.5554716
1881,90112,40960,0.665982
1882,53248,27648,0.50346285
1883,86016,52224,0.6207381
1884,28672,45056,0.56712586
1885,87040,34816,0.8379939
1886,38912,37888,0.44537422
1887,48128,45056,0.14935775
1888,39936,65536,0.5952149
1889,88064,54272,0.27917245
1890,43008,26624,0.2147938
1891,27648,43008,0.60651636
1892,57344,43008,0.68165964
1893,44032,54272,0.33070895
1894,69632,53248,0.67155045
1895,87040,53248,0.39925018
1896,59392,31744,0.5959331
1897,29696,11264,0.8618119
1898,63488,28672,0.6031822
1899,83968,43008,0.13041547
1900,15360,23552,0.54131097
1901,23552,26624,0.13902171
1902,36864,61440,0.74846345
1903,29696,60416,0.63019866
1904,32768,26624,0.25016248
1905,32768,25600,0.21784979
1906,91136,52224,0.75097084
1907,71680,51200,0.68183434
1908,49152,47104,0.18635452
1909,71680,58368,0.15483166
1910,22528,19456,0.5899356
1911,60416,33792,0.650111
1912,19456,16384,0.57493454
1913,38912,43008,0.86035085
1914,50176,54272,0.5767135
1915,36864,22528,0.123034514
1916,60416,53248,0.8254596
1917,89088,50176,0.6163135
1918,51200,56320,0.5329765
1919,36864,45056,0.6855492
1920,58368,54272,0.57649475
1921,57344,24576,0.73077106
1922,48128,64512,0.85090476
1923,54272,23552,0.45408604
1924,23552,40960,0.4393606
1925,27648,44032,0.5519781
1926,6144,33792,0.10914855
1927,82944,52224,0.32167748
1928,79872,53248,0.22661926
1929,44032,22528,0.29896522
1930,80896,55296,0.28496307
1931,27648,59392,0.76227397
1932,39936,46080,0.8393252
1933,48128,57344,0.8133441
1934,53248,59392,0.781753
1935,54272,20480,0.4772087
